FieldID,Var1,Var2,Var3,Var4,Var5,Var6
2204,79.5,19.875,1.72,43,6,0
2205,71.5,17.875,2.16,41,1,0
2206,68,59,1.65,71,8,0
2207,72,18,2.07,56,4,0
2208,58.5,14.625,1.29,26,2,0
2209,61.5,15.375,1.8,35,4,0
2210,60.5,15.125,0.85,43,6,0
2211,53.5,99,1.5,64,7,0
2212,59.5,14.875,1.42,14,2,0
2213,46,11.5,1.37,34,3,0
2214,71.75,17.9375,6.82,148,24,0
2215,32.375,8.09375,3.08,67,9,0
2216,27.5,6.875,1.88,30,15,0
2217,58.5,14.625,1.28,13,4,0
2218,51.5,12.875,1.35,20,7,0
2219,61,15.25,1.43,12,6,0
2220,97.5,24.375,2.2,57,8,0
2221,71,17.75,1.56,44,8,0
2222,97,24.25,2.15,35,5,0
2223,57.5,14.375,1.53,30,1,0
2224,76.5,19.125,1.59,33,8,0
2225,34.625,8.65625,3.07,64,15,0
2226,68.875,17.21875,6.45,113,29,0
2227,56.5,76,1.82,39,0,0
2228,80,20,1.85,43,7,0
2229,76,19,1.98,60,7,0
2230,39,9.75,1.14,31,3,0
2231,52,75,1.24,34,2,0
2232,44.5,57,0.93,16,3,0
2233,79.5,19.875,2.7,35,16,0
2234,32,53,1.19,31,1,0
2235,65,16.25,1.36,28,9,0
2236,77,19.25,2.43,61,7,0
2237,59,14.75,1.58,32,4,0
2238,54.5,13.625,1.42,23,5,0
2239,44,11,1.59,25,5,0
2240,37,9.25,1.03,32,9,0
2241,44.5,63,0.96,14,2,0
2242,60,15,0.72,14,3,0
2243,64.5,16.125,1.37,14,5,0
2244,63,15.75,1.1,14,14,0
2245,54.5,13.625,1.16,40,4,0
2246,85.5,21.375,1.37,42,8,0
2247,52,13,1.38,14,3,0
2248,55,13.75,1.52,25,10,0
2249,46,11.5,1.23,25,4,0
2250,49.5,67,1.25,25,5,0
2251,40,10,3.59,81,18,0
2252,56.5,14.125,1.17,21,9,0
2253,35.75,8.9375,3.73,62,13,0
2254,38.75,9.6875,3.31,89,20,0
2255,44,84,1.5,33,3,0
2256,57.5,94,1.54,43,8,0
2257,95,23.75,3.32,62,13,0
2258,52.5,13.125,1.82,77,6,0
2259,29,76,0.99,24,3,0
2260,96.5,24.125,2.64,59,11,0
2261,40.5,10.125,1.68,25,4,0
2262,47,92,1.26,20,4,0
2263,57,14.25,1.14,35,4,0
2264,57.5,57,1.4,43,4,0
2265,54.5,99,1.77,34,8,0
2266,62.5,15.625,1.97,77,8,0
2267,77.5,19.375,1.8,40,8,0
2268,60,15,1.64,30,6,0
2269,66,16.5,1.62,38,6,0
2270,63.5,15.875,1.57,29,1,0
2271,80,20,1.58,48,5,0
2272,65,16.25,1.51,21,6,0
2273,63,15.75,2.03,42,3,0
2274,49.5,12.375,1.19,44,4,0
2275,57,14.25,1.84,45,3,0
2276,60,15,1.45,30,10,0
2277,88,22,2.2,36,3,0
2278,84,21,1.73,29,9,0
2279,82.5,20.625,2.25,46,8,0
2280,63.5,15.875,1.53,25,12,0
2281,50,12.5,1.81,41,7,0
2282,49,91,1.51,55,2,0
2283,60.5,15.125,1.99,48,7,0
2284,46.5,59,1.05,44,4,0
2285,29.5,7.375,1.2,11,5,0
2286,53,13.25,1.81,28,2,0
2287,45,87,1.11,23,5,0
2288,62,15.5,2.06,45,8,0
2289,55,13.75,1.24,42,5,0
2290,72.5,18.125,1.98,20,13,0
2291,64.5,16.125,1.6,36,20,0
2292,68.5,17.125,1.7,44,8,0
2293,70,17.5,1.83,32,5,0
2294,80.5,20.125,2,40,7,0
2295,47.5,92,1.14,26,1,0
2296,64,16,1.74,44,15,0
2297,85,21.25,2.53,74,13,0
2298,53,96,1.72,34,7,0
2299,28,34,0.96,37,2,0
2300,40,62,0.84,44,1,0
2301,77.5,19.375,1.89,45,11,0
2302,57,14.25,1.28,52,9,0
2303,52.5,75,1.39,18,8,0
2304,57,14.25,1.19,17,7,0
2305,58.5,14.625,1.73,41,3,0
2306,43,10.75,1.4,29,4,0
2307,55.5,13.875,1.34,27,5,0
2308,47.25,11.8125,3.87,64,14,0
2309,64.5,16.125,1.45,40,5,0
2310,37.75,9.4375,3.01,39,12,0
2311,86.5,21.625,1.87,26,9,0
2312,83.5,20.875,2.03,43,9,0
2313,50.5,12.625,1.66,22,3,0
2314,25.875,6.46875,2.81,55,14,0
2315,86,21.5,2.67,51,5,0
2316,60,15,1.49,29,3,0
2317,71.5,17.875,1.52,42,0,0
2318,74.5,18.625,1.82,24,10,0
2319,77,19.25,1.56,24,3,0
2320,37.5,9.375,0.85,7,7,0
2321,65,71,1.19,26,6,0
2322,49,12.25,0.88,18,3,0
2323,53,13.25,1.15,61,3,0
2324,25.75,6.4375,1.91,37,11,0
2325,81.5,20.375,1.51,32,9,0
2326,85.5,21.375,2.07,51,10,0
2327,89.5,22.375,1.64,35,5,0
2328,47.5,92,1.19,21,6,0
2329,30.625,7.65625,2.86,62,10,0
2330,34,8.5,2.44,35,17,0
2331,32.625,8.15625,2.04,33,13,0
2332,85.5,21.375,1.45,21,8,0
2333,33.875,8.46875,2.38,40,24,0
2334,76.5,19.125,1.85,24,10,0
2335,79.5,19.875,1.52,27,8,0
2336,91,22.75,1.55,19,9,0
2337,92,23,2.16,31,7,0
2338,93,23.25,1.46,13,19,0
2339,89.5,22.375,1.66,33,18,0
2340,34.625,8.65625,3.29,60,9,0
2341,26.875,6.71875,2.01,58,12,0
2342,28.375,7.09375,2.15,37,14,0
2343,76,19,1.24,26,4,0
2344,26.875,6.71875,2.49,40,13,0
2345,80,20,1.65,29,13,0
2346,86.5,21.625,1.77,43,18,0
2347,73,18.25,2.07,43,7,0
2348,27,6.75,2.82,47,20,0
2349,69.5,17.375,1.2,18,6,0
2350,30.5,7.625,2.81,37,13,0
2351,77,97,1.7,34,16,0
2352,67.5,16.875,1.45,18,9,0
2353,57,14.25,1.43,35,6,0
2354,57.5,14.375,1.52,23,5,0
2355,67.5,16.875,1.63,26,7,0
2356,57.5,14.375,1.05,21,4,0
2357,46,11.5,1.21,23,3,0
2358,38,88,1.05,18,6,0
2359,65.5,16.375,1.77,30,7,0
2360,68.5,17.125,1.73,30,5,0
2361,39,62,1.48,20,10,0
2362,42,100,1.61,20,7,0
2363,65,16.25,1.62,25,8,0
2364,40.5,10.125,1.11,17,4,0
2365,62,15.5,1.31,32,7,0
2366,30.125,7.53125,3.51,73,10,0
2367,28.75,7.1875,2.86,38,13,0
2368,75.5,18.875,1.84,37,7,0
2369,49,12.25,1.82,34,10,0
2370,49.5,80,0.94,37,3,0
2371,31.5,87,1.2,30,3,0
2372,37.5,91,1.36,22,1,0
2373,37,9.25,1.1,18,2,0
2374,50,12.5,1.17,26,3,0
2375,50.5,12.625,1.37,20,4,0
2376,49,12.25,1.74,19,2,0
2377,61,15.25,1.3,24,8,0
2378,69.5,17.375,1.46,21,10,0
2379,65,16.25,1.34,17,8,0
2380,28.625,7.15625,1.82,33,10,0
2381,90,22.5,2.06,54,12,0
2382,48.5,12.125,1.02,30,2,0
2383,83,20.75,1.36,38,5,0
2384,73.5,18.375,1.94,25,16,0
2385,86.5,21.625,2.97,40,10,0
2386,85.5,21.375,2.65,68,6,0
2387,41,75,1.69,30,7,0
2388,74.5,18.625,2.89,75,3,0
2389,66,16.5,2.17,55,9,0
2390,59,14.75,1.9,53,5,0
2391,59.5,14.875,1.63,36,11,0
2392,76.5,19.125,1.43,30,13,0
2393,37.5,9.375,0.92,13,3,0
2394,94.5,23.625,1.48,19,9,0
2395,58.5,14.625,1.56,40,8,0
2396,45.5,99,1.21,28,10,0
2397,96,24,2.91,42,25,0
2398,25.375,6.34375,2.77,63,18,0
2399,57.5,14.375,2.14,31,11,0
2400,63.5,15.875,2.02,42,8,0
2401,66,16.5,1.79,45,10,0
2402,67.5,16.875,2.38,54,19,0
2403,55.5,13.875,1.68,35,7,0
2404,34.375,8.59375,3.98,90,17,0
2405,94.5,23.625,2.77,47,15,0
2406,47,11.75,1.57,32,4,0
2407,83.5,20.875,2.46,60,8,0
2408,69.5,17.375,1.72,46,11,0
2409,29.875,7.46875,3.01,62,9,0
2410,35.25,8.8125,3.91,91,12,0
2411,55,13.75,1.73,46,6,0
2412,62,15.5,1.62,24,11,0
2413,64.5,16.125,2.21,57,8,0
2414,64.5,16.125,1.95,46,11,0
2415,78.5,19.625,1.64,66,7,0
2416,81.5,20.375,2.71,30,11,0
2417,58,14.5,2.06,37,12,0
2418,78,19.5,1.68,36,5,0
2419,76.5,19.125,2.16,40,17,0
2420,74.5,18.625,2.25,23,9,0
2421,75,18.75,2.4,41,10,0
2422,67.5,16.875,1.61,33,8,0
2423,61.5,15.375,2.48,47,20,0
2424,46.5,11.625,1.75,48,5,0
2425,51,12.75,2.24,53,8,0
2426,57.5,14.375,2.21,31,5,0
2427,58,14.5,2.08,36,9,0
2428,68.5,17.125,2.45,42,9,0
2429,48,12,1.82,37,16,0
2430,86.5,21.625,2.3,37,14,0
2431,59,14.75,3.01,60,11,0
2432,63.5,15.875,1.88,33,10,0
2433,46.5,93,1.61,24,11,0
2434,85,21.25,2.23,39,20,0
2435,73.5,18.375,2.33,52,16,0
2436,68.5,17.125,1.07,18,14,0
2437,36.5,91,0.63,14,3,0
2438,44.5,11.125,0.76,9,4,0
2439,94.5,23.625,1.8,56,11,0
2440,64,100,1.08,28,11,0
2441,48.5,12.125,1,15,7,0
2442,56,14,1.09,14,7,0
2443,52.5,13.125,0.75,31,9,0
2444,95,23.75,1.4,35,9,0
2445,56,14,1.04,32,3,0
2446,58.5,14.625,1.01,35,12,0
2447,56.5,14.125,1.03,10,5,0
2448,37.5,68,0.86,34,2,0
2449,29,59,0.5,10,0,0
2450,65,16.25,1.48,20,7,0
2451,46.5,91,1.17,14,1,0
2452,69.5,17.375,0.88,26,11,0
2453,18.5,44,0.27,5,0,0
2454,43.5,83,0.6,7,4,0
2455,28,67,0.61,5,4,0
2456,14.5,50,0.4,9,6,0
2457,25.5,6.375,2.79,41,16,0
2458,23,33,0.42,8,2,0
2459,24,58,0.52,11,2,0
2460,21,43,0.41,3,3,0
2461,15,29,0.5,12,0,0
2462,31,57,0.43,6,1,0
2463,43,83,0.66,5,1,0
2464,46,70,0.81,6,1,0
2465,63,15.75,1.52,38,7,0
2466,33.875,8.46875,2.86,91,12,0
2467,22.5,73,0.79,6,1,0
2468,23.5,59,0.58,5,1,0
2469,31.375,7.84375,2.98,61,11,0
2470,16.5,66,0.37,4,3,0
2471,30,82,0.65,14,1,0
2472,27,47,0.94,14,1,0
2473,59,14.75,1.64,38,6,0
2474,16,32,0.35,8,0,0
2475,60.5,15.125,2.12,111,13,0
2476,52.5,13.125,2.37,34,4,0
2477,64,16,1.6,21,9,0
2478,51.5,12.875,1.59,41,5,0
2479,46.5,79,1.74,54,6,0
2480,53.5,13.375,2.17,64,7,0
2481,77,19.25,1.94,32,15,0
2482,73.5,18.375,2.69,49,9,0
2483,53,13.25,2.24,34,19,0
2484,72.5,18.125,3,51,2,0
2485,65.5,16.375,2.25,46,9,0
2486,78,19.5,2.46,52,7,0
2487,89,22.25,1.99,36,5,0
2488,39.875,9.96875,5.03,67,16,0
2489,87,21.75,2.64,53,9,0
2490,71.5,17.875,2.1,42,15,0
2491,64,16,1.5,39,14,0
2492,56.5,14.125,1.31,16,5,0
2493,24,52,0.85,28,3,0
2494,45.5,82,0.87,36,3,0
2495,81.5,20.375,1.31,22,8,0
2496,53,13.25,1.2,33,1,0
2497,47.5,11.875,1.42,24,4,0
2498,48,97,0.91,21,3,0
2499,56.5,14.125,1.04,17,4,0
2500,54,84,0.97,17,4,0
2501,40,10,1.62,26,8,0
2502,38.5,9.625,1.19,25,6,0
2503,57,14.25,1.01,21,6,0
2504,59,14.75,1.13,22,11,0
2505,45,99,1.7,27,8,0
2506,67,16.75,2.07,38,9,0
2507,35.75,8.9375,5.09,77,29,0
2508,42.125,10.53125,5.44,106,22,0
2509,33.125,8.28125,4.02,97,23,0
2510,26.625,6.65625,3.52,59,17,0
2511,48,12,2.11,38,13,0
2512,54,99,1.91,35,11,0
2513,86.5,21.625,2.44,48,23,0
2514,70,95,1.93,53,13,0
2515,58,14.5,1.84,53,12,0
2516,61.5,15.375,2.19,37,10,0
2517,55.5,13.875,1.79,24,5,0
2518,82,20.5,2.61,48,14,0
2519,50.5,12.625,1.84,33,15,0
2520,46.5,11.625,1.84,21,8,0
2521,46,11.5,1.35,21,2,0
2522,46.375,11.59375,6.35,97,34,0
2523,26.875,6.71875,3.47,79,26,0
2524,59.5,14.875,2.3,31,6,0
2525,51.625,12.90625,6.22,181,42,0
2526,89,22.25,2.77,50,16,0
2527,79.5,19.875,1.98,39,7,0
2528,82.5,20.625,2.09,52,8,0
2529,60.5,15.125,1.35,22,9,0
2530,57,14.25,2.1,39,17,0
2531,56.5,14.125,1.58,53,10,0
2532,44.5,11.125,2.4,58,6,0
2533,69,17.25,2.05,49,17,0
2534,54,98,1.86,47,7,0
2535,80,20,2.12,54,11,0
2536,53.5,13.375,1.38,36,13,0
2537,82.5,20.625,2.67,37,12,0
2538,53.5,13.375,1.39,22,6,0
2539,60,15,1.56,36,7,0
2540,34.625,8.65625,3.78,60,16,0
2541,30.625,7.65625,4.91,77,28,0
2542,69,17.25,2.59,49,6,0
2543,77,19.25,2.35,35,13,0
2544,64.5,16.125,1.74,30,11,0
2545,74.5,18.625,2.32,35,15,0
2546,27,53,1.12,27,5,0
2547,45,11.25,1.64,39,5,0
2548,89,22.25,2.2,28,10,0
2549,73,18.25,1.95,43,9,0
2550,82.5,20.625,2.49,47,15,0
2551,46.5,11.625,1.52,15,12,0
2552,40.5,10.125,3.2,62,12,0
2553,53.625,13.40625,3.13,38,14,0
2554,38.5,79,1.08,10,10,0
2555,50.5,12.625,0.57,15,6,0
2556,32,92,0.62,5,4,0
2557,59.5,14.875,0.97,19,4,0
2558,55.5,94,0.85,17,5,0
2559,22,47,0.53,8,2,0
2560,62.5,97,0.63,12,1,0
2561,42,10.5,0.85,11,1,0
2562,21,5.25,0.43,9,3,0
2563,40,10,0.8,18,2,0
2564,56,14,0.9,5,5,0
2565,33.5,8.375,3.02,53,15,0
2566,72.5,18.125,2.06,21,3,0
2567,96.5,24.125,1.95,35,7,0
2568,92,23,2.52,57,18,0
2569,50.5,99,1.18,14,3,0
2570,62.5,15.625,1.25,17,12,0
2571,74.5,18.625,2.26,27,16,0
2572,71.5,17.875,1.47,34,8,0
2573,75.5,18.875,1.79,35,2,0
2574,37,9.25,4.43,68,27,0
2575,40.5,10.125,1.1,11,13,0
2576,68.5,17.125,1.68,25,14,0
2577,36.625,9.15625,3.23,27,14,0
2578,32.625,8.15625,1.63,24,7,0
2579,35.5,94,1.4,34,7,0
2580,62.5,15.625,1.89,30,8,0
2581,40.5,10.125,0.84,26,0,0
2582,40,93,1.59,26,6,0
2583,49.125,12.28125,5.52,92,12,0
2584,32.125,8.03125,4.96,65,13,0
2585,36,9,1.44,19,5,0
2586,42,10.5,1.67,42,4,0
2587,75,18.75,2.07,66,9,0
2588,50,12.5,1.98,23,5,0
2589,42.5,10.625,1.34,17,9,0
2590,47,11.75,1.83,28,3,0
2591,27,39,0.41,7,1,0
2592,18,34,0.17,2,3,0
2593,37,65,0.56,3,2,0
2594,38,88,0.77,10,1,0
2595,29,64,0.64,7,1,0
2596,31.75,7.9375,2.42,31,6,0
2597,50.5,97,1.01,7,11,0
2598,26.5,6.625,1.4,28,12,0
2599,36.5,9.125,0.6,5,3,0
2600,34.5,8.625,0.87,9,3,0
2601,31,83,0.62,18,3,0
2602,36,57,0.58,5,1,0
2603,32,94,0.54,14,4,0
2604,48.5,12.125,0.82,14,3,0
2605,53,13.25,0.78,17,3,0
2606,58.5,14.625,1.34,18,4,0
2607,53,13.25,0.68,8,4,0
2608,73.5,18.375,1.38,20,10,0
2609,68,17,1.13,16,8,0
2610,50.5,12.625,1.11,21,3,0
2611,43.5,75,1.1,16,2,0
2612,41.5,65,1.55,33,4,0
2613,45.5,90,1.36,23,11,0
2614,28,77,0.91,15,0,0
2615,45.5,11.375,1.32,33,4,0
2616,40.5,94,0.55,33,3,0
2617,58,92,1.34,12,9,0
2618,65.5,99,1.18,18,7,0
2619,45.5,99,1.22,13,0,0
2620,70.5,96,1.5,25,7,0
2621,50,81,0.94,17,6,0
2622,29,81,0.49,3,2,0
2623,68.5,92,0.92,10,5,0
2624,48.5,52,1.59,23,3,0
2625,45,82,1.28,37,2,0
2626,64,16,1.8,58,13,0
2627,37.5,9.375,1.69,43,12,0
2628,29.25,7.3125,3.32,98,39,0
2629,44.5,11.125,1.79,51,11,0
2630,47.5,11.875,2.34,53,6,0
2631,60,15,2.09,51,12,0
2632,56,97,1.79,50,6,0
2633,26,64,0.36,9,1,0
2634,31,92,0.52,11,1,0
2635,26.5,78,0.66,3,0,0
2636,38.5,72,1.06,9,5,0
2637,40,77,0.78,13,3,0
2638,36,94,0.68,3,0,0
2639,36.5,76,0.52,10,2,0
2640,27.5,63,0.7,24,0,0
2641,65,16.25,1.3,30,7,0
2642,43.5,78,0.78,10,1,0
2643,29,61,0.93,9,0,0
2644,37,96,0.78,9,3,0
2645,26.5,69,0.6,12,2,0
2646,19.5,54,0.51,7,0,0
2647,85.5,21.375,1.57,31,13,0
2648,85,21.25,2.45,48,8,0
2649,66,16.5,2.16,37,9,0
2650,69,17.25,1.86,29,17,0
2651,62,15.5,1.57,20,13,0
2652,87.5,21.875,2.85,66,8,0
2653,31.125,7.78125,2.57,38,9,0
2654,78.5,19.625,2.2,42,8,0
2655,49,92,1.32,28,7,0
2656,62,15.5,1.38,24,12,0
2657,64.5,16.125,1.79,36,4,0
2658,25.5,6.375,2.24,28,13,0
2659,73,18.25,1.83,31,9,0
2660,82.5,20.625,2.49,31,10,0
2661,56,88,1.43,26,7,0
2662,81,20.25,1.81,38,15,0
2663,51.5,12.875,1.68,34,7,0
2664,67,16.75,1.66,50,9,0
2665,92,23,2.21,25,9,0
2666,26.875,6.71875,2.62,44,16,0
2667,34,8.5,1.29,34,5,0
2668,37.5,75,1.21,39,3,0
2669,83.5,20.875,2.25,41,4,0
2670,44,11,1.28,36,6,0
2671,56.5,14.125,1.59,54,10,0
2672,40,10,3.05,62,23,0
2673,55.5,13.875,1.48,39,9,0
2674,80.5,20.125,2.09,54,5,0
2675,67,16.75,2.16,32,21,0
2676,95,23.75,2.21,31,10,0
2677,83,20.75,2.14,52,23,0
2678,42,10.5,1.19,22,11,0
2679,57.5,14.375,1.55,26,6,0
2680,41.5,10.375,0.86,31,3,0
2681,55.5,13.875,1.02,50,5,0
2682,31.5,81,0.73,15,9,0
2683,83,20.75,2.6,41,13,0
2684,57.25,14.3125,7.14,188,59,0
2685,32.25,8.0625,3.48,89,24,0
2686,45.5,11.375,1.47,30,6,0
2687,55.625,13.90625,6.48,168,34,0
2688,63.5,15.875,6.68,135,40,0
2689,67,16.75,1.99,34,6,0
2690,53.5,99,1.48,35,12,0
2691,64,16,1.31,31,12,0
2692,36,9,2.93,73,23,0
2693,72.5,18.125,1.45,42,8,0
2694,89,22.25,2.18,26,13,0
2695,26.875,6.71875,2.39,34,13,0
2696,95,23.75,2.19,39,14,0
2697,88.5,22.125,1.89,28,9,0
2698,71.5,17.875,1.91,34,18,0
2699,96.5,24.125,1.79,37,12,0
2700,84,21,2.12,42,11,0
2701,59,14.75,1.56,32,8,0
2702,77,19.25,1.73,32,9,0
2703,69,17.25,1.54,37,9,0
2704,25.25,6.3125,2.38,52,15,0
2705,68.5,90,2,49,11,0
2706,59.5,14.875,1.7,38,6,0
2707,49.5,81,1.52,36,11,0
2708,43.5,88,1.22,24,10,0
2709,44,95,1.28,23,6,0
2710,54.5,13.625,1.63,34,20,0
2711,48,85,1.15,36,17,0
2712,40.5,85,1.53,40,10,0
2713,48.5,12.125,1.42,26,13,0
2714,71,17.75,1.97,65,14,0
2715,30.75,7.6875,2.67,58,20,0
2716,49.5,12.375,1.61,23,8,0
2717,33.625,8.40625,2.78,48,13,0
2718,87,21.75,1.74,42,7,0
2719,26.75,6.6875,2.46,46,12,0
2720,27.375,6.84375,2.55,42,15,0
2721,85.5,21.375,1.98,33,18,0
2722,62.5,15.625,1.91,30,9,0
2723,29.75,7.4375,2.67,49,17,0
2724,39.5,82,1.3,30,16,0
2725,79.5,19.875,2,38,11,0
2726,68,17,1.83,60,15,0
2727,29.25,7.3125,3.29,89,24,0
2728,55.5,13.875,1.77,44,11,0
2729,67,16.75,1.69,34,10,0
2730,95,23.75,1.97,45,12,0
2731,93.5,23.375,1.65,23,18,0
2732,60.5,15.125,1.53,20,3,0
2733,82,20.5,2.46,56,14,0
2734,35.5,8.875,2.63,44,20,0
2735,68.5,17.125,1.61,36,6,0
2736,73.5,18.375,2.05,36,17,0
2737,79.5,19.875,1.87,41,16,0
2738,25.625,6.40625,2.52,51,7,0
2739,74.5,18.625,1.91,26,8,0
2740,40.125,10.03125,4.47,88,21,0
2741,72,18,2.04,36,8,0
2742,55,13.75,1.5,47,9,0
2743,78,19.5,1.78,27,10,0
2744,39.875,9.96875,3.35,75,25,0
2745,42.5,80,1.64,36,5,0
2746,57,14.25,1.16,31,8,0
2747,48.5,12.125,1.32,44,7,0
2748,74,18.5,2.16,64,14,0
2749,93,23.25,2.12,41,24,0
2750,99,24.75,2,42,16,0
2751,30.625,7.65625,2.36,43,20,0
2752,25.375,6.34375,2.88,51,8,0
2753,92.5,23.125,2.04,35,14,0
2754,94.5,23.625,2.1,32,11,0
2755,49,12.25,1.57,19,5,0
2756,30,7.5,2.52,60,14,0
2757,70,17.5,1.75,33,5,0
2758,25.875,6.46875,2.75,105,27,0
2759,78.5,19.625,2.38,42,20,0
2760,51,97,1.56,55,14,0
2761,63,15.75,1.61,56,19,0
2762,51.5,97,1.18,37,12,0
2763,32.5,79,1.16,31,4,0
2764,48.5,12.125,1.27,37,5,0
2765,55.5,99,1.78,37,8,0
2766,28.625,7.15625,2.23,49,13,0
2767,76.5,19.125,1.92,29,10,0
2768,43,85,1.31,24,4,0
2769,50,12.5,1.61,58,6,0
2770,31.375,7.84375,2.3,43,16,0
2771,55.5,13.875,1.42,28,7,0
2772,52,13,3.87,71,29,0
2773,60,15,1.03,36,8,0
2774,87.5,21.875,1.78,55,17,0
2775,25.875,6.46875,1.77,38,11,0
2776,32.5,59,0.71,15,1,0
2777,60.5,15.125,1.26,44,5,0
2778,51,12.75,1.09,11,7,0
2779,77,19.25,1.68,25,23,0
2780,84,21,1.82,37,14,0
2781,83,20.75,2.06,28,18,0
2782,89.5,22.375,2.44,55,17,0
2783,61,15.25,1.61,21,15,0
2784,71.5,17.875,1.72,35,15,0
2785,25.375,6.34375,2.7,51,13,0
2786,99.5,24.875,1.81,40,18,0
2787,51,97,1.21,53,15,0
2788,61,85,1.57,40,9,0
2789,46,81,1.11,34,18,0
2790,100,25,2.06,41,16,0
2791,26.875,6.71875,2.28,47,12,0
2792,49.5,94,1.5,26,15,0
2793,48.5,75,1.09,29,17,0
2794,35,78,1.23,30,10,0
2795,25.125,6.28125,2.51,39,9,0
2796,55.5,13.875,1.79,31,4,0
2797,95,23.75,1.59,29,14,0
2798,80.5,20.125,2.02,33,15,0
2799,26.125,6.53125,2.29,44,13,0
2800,36.375,9.09375,3.48,72,15,0
2801,80.5,20.125,2.28,50,13,0
2802,58,14.5,1.74,40,16,0
2803,83.5,20.875,1.96,41,20,0
2804,73,18.25,2.28,90,15,0
2805,75,18.75,2.12,59,17,0
2806,73.5,18.375,2.17,48,18,0
2807,54,13.5,1.64,34,8,0
2808,62.5,15.625,1.41,25,8,0
2809,37.375,9.34375,3.06,65,11,0
2810,63,15.75,1.35,21,6,0
2811,47,11.75,1.07,31,1,0
2812,54.5,98,0.96,20,14,0
2813,62.5,15.625,1.39,31,9,0
2814,79.5,19.875,1.36,28,7,0
2815,81,20.25,1.59,25,4,0
2816,81,20.25,1.35,26,7,0
2817,74,18.5,1.82,32,4,0
2818,60.5,15.125,1.52,19,10,0
2819,59.5,14.875,1.2,19,8,0
2820,68.5,17.125,1.3,24,5,0
2821,69.5,17.375,1.55,22,7,0
2822,82.5,20.625,1.58,30,8,0
2823,53,13.25,1.08,24,6,0
2824,99.5,24.875,1.78,53,7,0
2825,23,34,0.83,25,1,0
2826,46,91,1.08,12,3,0
2827,46.5,67,1.06,14,10,0
2828,28.5,7.125,2.1,41,14,0
2829,50,100,1.17,27,7,0
2830,54,13.5,1.08,31,8,0
2831,51.5,93,1.07,21,3,0
2832,61,15.25,2.69,88,12,0
2833,77.5,19.375,2.46,72,17,0
2834,29.5,7.375,3.65,83,17,0
2835,87,21.75,2.48,59,17,0
2836,58,14.5,2.23,55,19,0
2837,53.5,13.375,2.17,34,8,0
2838,42,10.5,6.36,147,38,0
2839,77,19.25,2.91,65,25,0
2840,62.5,15.625,1.64,68,7,0
2841,44.5,11.125,2.11,50,8,0
2842,26.75,6.6875,4.24,115,23,0
2843,71,17.75,2.43,98,17,0
2844,42.5,10.625,1.94,50,5,0
2845,54.375,13.59375,6.12,110,20,0
2846,35.375,8.84375,3,57,11,0
2847,45.75,11.4375,5.71,116,21,0
2848,32.875,8.21875,4.36,68,14,0
2849,32.5,8.125,3.68,45,14,0
2850,77.5,19.375,2.2,32,12,0
2851,138.375,34.59375,16.8,319,71,0
2852,29,74,0.97,29,3,0
2853,53,13.25,1.75,43,6,0
2854,54,99,1.09,11,3,0
2855,68.5,17.125,1.86,33,6,0
2856,57.5,14.375,1.48,36,3,0
2857,35,85,0.97,24,5,0
2858,63.5,15.875,1.15,25,10,0
2859,96,24,1.69,27,10,0
2860,61,15.25,0.88,30,4,0
2861,77,19.25,1.63,40,13,0
2862,99.5,24.875,2.27,47,6,0
2863,38.125,9.53125,3.64,78,15,0
2864,57,14.25,1.16,30,7,0
2865,50,12.5,1.12,27,2,0
2866,42.5,10.625,0.87,9,6,0
2867,43,10.75,1.25,27,6,0
2868,64.5,16.125,1.22,29,9,0
2869,33,94,0.81,9,2,0
2870,37,98,1.03,7,5,0
2871,44.5,11.125,1.1,16,0,0
2872,49,12.25,1.26,15,7,0
2873,22.5,88,0.5,10,6,0
2874,34.5,80,1.12,11,4,0
2875,65.5,16.375,1.33,19,3,0
2876,49,87,1.66,44,9,0
2877,86,21.5,2.29,37,11,0
2878,99.5,24.875,2.75,50,12,0
2879,27.375,6.84375,2.69,46,10,0
2880,32,8,3.47,60,15,0
2881,44,96,1.21,12,1,0
2882,51.5,12.875,1.12,27,3,0
2883,67,16.75,1.5,49,10,0
2884,55.5,79,1.3,21,20,0
2885,54.5,85,1.66,14,10,0
2886,35,8.75,3.24,97,33,0
2887,56,14,1.35,17,4,0
2888,72.5,96,1.36,19,3,0
2889,45,98,1.17,20,9,0
2890,66.5,16.625,1.48,31,6,0
2891,65,16.25,1.65,25,7,0
2892,67.5,88,1.28,41,3,0
2893,43,79,0.98,42,4,0
2894,71,17.75,1.37,24,7,0
2895,50,12.5,1.22,15,5,0
2896,37.5,84,1.19,40,4,0
2897,56.5,14.125,1.88,60,9,0
2898,81.5,20.375,2.85,93,14,0
2899,65.5,16.375,1.28,25,16,0
2900,56.5,14.125,2.24,65,6,0
2901,90,22.5,2.67,48,6,0
2902,63,15.75,2.04,51,12,0
2903,65.5,16.375,2.71,61,15,0
2904,62.5,15.625,2.36,44,6,0
2905,51,12.75,1.43,42,5,0
2906,25.25,6.3125,2.28,62,13,0
2907,82.5,20.625,2.46,47,19,0
2908,49.5,12.375,1.08,37,9,0
2909,42.5,67,1.04,16,8,0
2910,55,13.75,1.44,33,15,0
2911,47.5,11.875,1.45,32,5,0
2912,46,11.5,1.19,27,4,0
2913,48,12,1.3,39,3,0
2914,54.5,13.625,1.29,35,2,0
